Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
517	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
517.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
517.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
517.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
518	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
518.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
518.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
518.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
519	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
519.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
519.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
