Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
191.384	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
191.422	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
191.438	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
191.453	C	1	/prefix/%00%CA	202	C_Interest	6	10	10	0.31
191.46	C	1	/prefix/%00%C6	198	C_Interest	16	10	10	0.31
191.465	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
191.474	C	1	/prefix/%00%C9	201	C_Interest	7	10	10	0.31
191.498	C	1	/prefix/%00%C8	200	C_Interest	8	10	10	0.31
191.527	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
191.533	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
191.533	P	1	/prefix/%00%C1	193	P_Data	0	0	0	0
191.533	P	1	/prefix/%00%CB	203	P_Interest	0	0	0	0
191.534	C	1	/prefix/%00%C2	194	C_Interest	20	10	10	0.31
191.572	C	1	/prefix/%00%C4	196	C_Interest	17	10	10	0.31
191.588	C	1	/prefix/%00%C7	199	C_Interest	10	10	10	0.31
191.603	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
191.61	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
191.615	C	1	/prefix/%00%C3	195	C_Interest	19	10	10	0.31
191.624	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
191.648	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
191.677	C	1	/prefix/%00%C5	197	C_Interest	17	10	10	0.31
191.683	C	1	/prefix/%00%CB	203	C_Interest	1	10	10	0.31
191.684	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
191.722	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
191.738	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
191.753	C	1	/prefix/%00%CA	202	C_Interest	7	10	10	0.31
191.76	C	1	/prefix/%00%C6	198	C_Interest	17	10	10	0.31
191.765	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
191.774	C	1	/prefix/%00%C9	201	C_Interest	8	10	10	0.31
191.798	C	1	/prefix/%00%C8	200	C_Interest	9	10	10	0.31
191.827	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
191.833	P	1	/prefix/%00%CB	203	P_Interest	0	0	0	0
191.834	C	1	/prefix/%00%C2	194	C_Interest	21	10	10	0.31
191.872	C	1	/prefix/%00%C4	196	C_Interest	18	10	10	0.31
191.888	C	1	/prefix/%00%C7	199	C_Interest	11	10	10	0.31
191.903	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
191.91	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
191.915	C	1	/prefix/%00%C3	195	C_Interest	20	10	10	0.31
191.924	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
191.948	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
191.977	C	1	/prefix/%00%C5	197	C_Interest	18	10	10	0.31
